match_id,inning_no,batting_team,bowling_team,over,ball_in_over,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,is_wicket,wicket_player_out,wicket_kind,wicket_fielder,extras_type
951357,2,West Indies,South Africa,3,5,J Charles,CH Morris,ADS Fletcher,0,0,0,0,,,,
951357,2,West Indies,South Africa,3,6,J Charles,CH Morris,ADS Fletcher,0,1,1,0,,,,wides
951357,2,West Indies,South Africa,3,7,J Charles,CH Morris,ADS Fletcher,4,0,4,0,,,,
951357,2,West Indies,South Africa,4,1,ADS Fletcher,Imran Tahir,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,4,2,J Charles,Imran Tahir,ADS Fletcher,0,0,0,0,,,,
951357,2,West Indies,South Africa,4,3,J Charles,Imran Tahir,ADS Fletcher,0,0,0,0,,,,
951357,2,West Indies,South Africa,4,4,J Charles,Imran Tahir,ADS Fletcher,1,0,1,0,,,,
951357,2,West Indies,South Africa,4,5,ADS Fletcher,Imran Tahir,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,4,6,ADS Fletcher,Imran Tahir,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,5,1,J Charles,D Wiese,ADS Fletcher,2,0,2,0,,,,
951357,2,West Indies,South Africa,5,2,J Charles,D Wiese,ADS Fletcher,0,0,0,0,,,,
951357,2,West Indies,South Africa,5,3,J Charles,D Wiese,ADS Fletcher,0,0,0,1,ADS Fletcher,run out,RR Rossouw,
951357,2,West Indies,South Africa,5,4,J Charles,D Wiese,MN Samuels,0,1,1,0,,,,wides
951357,2,West Indies,South Africa,5,5,J Charles,D Wiese,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,5,6,MN Samuels,D Wiese,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,5,7,MN Samuels,D Wiese,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,6,1,MN Samuels,AM Phangiso,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,6,2,MN Samuels,AM Phangiso,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,6,3,MN Samuels,AM Phangiso,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,6,4,MN Samuels,AM Phangiso,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,6,5,MN Samuels,AM Phangiso,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,6,6,J Charles,AM Phangiso,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,7,1,MN Samuels,D Wiese,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,7,2,MN Samuels,D Wiese,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,7,3,J Charles,D Wiese,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,7,4,MN Samuels,D Wiese,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,7,5,MN Samuels,D Wiese,J Charles,0,1,1,0,,,,wides
951357,2,West Indies,South Africa,7,6,MN Samuels,D Wiese,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,7,7,MN Samuels,D Wiese,J Charles,4,0,4,0,,,,
951357,2,West Indies,South Africa,8,1,J Charles,AM Phangiso,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,8,2,MN Samuels,AM Phangiso,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,8,3,J Charles,AM Phangiso,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,8,4,MN Samuels,AM Phangiso,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,8,5,J Charles,AM Phangiso,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,8,6,MN Samuels,AM Phangiso,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,9,1,MN Samuels,Imran Tahir,J Charles,0,0,0,0,,,,
951357,2,West Indies,South Africa,9,2,MN Samuels,Imran Tahir,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,9,3,J Charles,Imran Tahir,MN Samuels,2,0,2,0,,,,
951357,2,West Indies,South Africa,9,4,J Charles,Imran Tahir,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,9,5,MN Samuels,Imran Tahir,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,9,6,J Charles,Imran Tahir,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,10,1,J Charles,AM Phangiso,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,10,2,MN Samuels,AM Phangiso,J Charles,1,0,1,0,,,,
951357,2,West Indies,South Africa,10,3,J Charles,AM Phangiso,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,10,4,J Charles,AM Phangiso,MN Samuels,6,0,6,0,,,,
951357,2,West Indies,South Africa,10,5,J Charles,AM Phangiso,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,10,6,J Charles,AM Phangiso,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,11,1,J Charles,D Wiese,MN Samuels,0,0,0,1,J Charles,caught,F du Plessis,
951357,2,West Indies,South Africa,11,2,MN Samuels,D Wiese,DJ Bravo,1,0,1,0,,,,
951357,2,West Indies,South Africa,11,3,DJ Bravo,D Wiese,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,11,4,MN Samuels,D Wiese,DJ Bravo,1,0,1,0,,,,
951357,2,West Indies,South Africa,11,5,DJ Bravo,D Wiese,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,11,6,MN Samuels,D Wiese,DJ Bravo,0,0,0,0,,,,
951357,2,West Indies,South Africa,12,1,DJ Bravo,K Rabada,MN Samuels,4,0,4,0,,,,
951357,2,West Indies,South Africa,12,2,DJ Bravo,K Rabada,MN Samuels,0,1,1,0,,,,wides
951357,2,West Indies,South Africa,12,3,DJ Bravo,K Rabada,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,12,4,MN Samuels,K Rabada,DJ Bravo,4,0,4,0,,,,
951357,2,West Indies,South Africa,12,5,MN Samuels,K Rabada,DJ Bravo,4,0,4,0,,,,
951357,2,West Indies,South Africa,12,6,MN Samuels,K Rabada,DJ Bravo,0,0,0,0,,,,
951357,2,West Indies,South Africa,12,7,MN Samuels,K Rabada,DJ Bravo,0,0,0,0,,,,
951357,2,West Indies,South Africa,13,1,DJ Bravo,AM Phangiso,MN Samuels,0,1,1,0,,,,wides
951357,2,West Indies,South Africa,13,2,DJ Bravo,AM Phangiso,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,13,3,MN Samuels,AM Phangiso,DJ Bravo,0,0,0,0,,,,
951357,2,West Indies,South Africa,13,4,MN Samuels,AM Phangiso,DJ Bravo,0,0,0,0,,,,
951357,2,West Indies,South Africa,13,5,MN Samuels,AM Phangiso,DJ Bravo,0,0,0,0,,,,
951357,2,West Indies,South Africa,13,6,MN Samuels,AM Phangiso,DJ Bravo,1,0,1,0,,,,
951357,2,West Indies,South Africa,13,7,DJ Bravo,AM Phangiso,MN Samuels,0,0,0,1,DJ Bravo,caught,D Wiese,
951357,2,West Indies,South Africa,14,1,MN Samuels,Imran Tahir,AD Russell,0,0,0,0,,,,
951357,2,West Indies,South Africa,14,2,MN Samuels,Imran Tahir,AD Russell,1,0,1,0,,,,
951357,2,West Indies,South Africa,14,3,AD Russell,Imran Tahir,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,14,4,AD Russell,Imran Tahir,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,14,5,MN Samuels,Imran Tahir,AD Russell,1,0,1,0,,,,
951357,2,West Indies,South Africa,14,6,AD Russell,Imran Tahir,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,15,1,AD Russell,CH Morris,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,15,2,AD Russell,CH Morris,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,15,3,MN Samuels,CH Morris,AD Russell,4,0,4,0,,,,
951357,2,West Indies,South Africa,15,4,MN Samuels,CH Morris,AD Russell,0,1,1,0,,,,legbyes
951357,2,West Indies,South Africa,15,5,AD Russell,CH Morris,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,15,6,MN Samuels,CH Morris,AD Russell,1,0,1,0,,,,
951357,2,West Indies,South Africa,16,1,MN Samuels,Imran Tahir,AD Russell,0,0,0,0,,,,
951357,2,West Indies,South Africa,16,2,MN Samuels,Imran Tahir,AD Russell,1,0,1,0,,,,
951357,2,West Indies,South Africa,16,3,AD Russell,Imran Tahir,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,16,4,AD Russell,Imran Tahir,MN Samuels,0,0,0,1,AD Russell,caught,DA Miller,
951357,2,West Indies,South Africa,16,5,DJG Sammy,Imran Tahir,MN Samuels,0,0,0,1,DJG Sammy,bowled,,
951357,2,West Indies,South Africa,16,6,CR Brathwaite,Imran Tahir,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,17,1,MN Samuels,D Wiese,CR Brathwaite,1,0,1,0,,,,
951357,2,West Indies,South Africa,17,2,CR Brathwaite,D Wiese,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,17,3,MN Samuels,D Wiese,CR Brathwaite,1,0,1,0,,,,
951357,2,West Indies,South Africa,17,4,CR Brathwaite,D Wiese,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,17,5,CR Brathwaite,D Wiese,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,17,6,CR Brathwaite,D Wiese,MN Samuels,0,0,0,0,,,,
951357,2,West Indies,South Africa,18,1,MN Samuels,CH Morris,CR Brathwaite,4,0,4,0,,,,
951357,2,West Indies,South Africa,18,2,MN Samuels,CH Morris,CR Brathwaite,1,0,1,0,,,,
951357,2,West Indies,South Africa,18,3,CR Brathwaite,CH Morris,MN Samuels,1,0,1,0,,,,
951357,2,West Indies,South Africa,18,4,MN Samuels,CH Morris,CR Brathwaite,4,0,4,0,,,,
951357,2,West Indies,South Africa,18,5,MN Samuels,CH Morris,CR Brathwaite,0,0,0,1,MN Samuels,caught,AB de Villiers,
951357,2,West Indies,South Africa,18,6,CR Brathwaite,CH Morris,D Ramdin,1,0,1,0,,,,
951357,2,West Indies,South Africa,19,1,CR Brathwaite,K Rabada,D Ramdin,0,0,0,0,,,,
951357,2,West Indies,South Africa,19,2,CR Brathwaite,K Rabada,D Ramdin,6,0,6,0,,,,
951357,2,West Indies,South Africa,19,3,CR Brathwaite,K Rabada,D Ramdin,0,1,1,0,,,,wides
951357,2,West Indies,South Africa,19,4,CR Brathwaite,K Rabada,D Ramdin,1,0,1,0,,,,
951357,2,West Indies,South Africa,19,5,D Ramdin,K Rabada,CR Brathwaite,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,0,1,HM Nicholls,Mashrafe Mortaza,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,0,2,HM Nicholls,Mashrafe Mortaza,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,0,3,KS Williamson,Mashrafe Mortaza,HM Nicholls,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,0,4,KS Williamson,Mashrafe Mortaza,HM Nicholls,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,0,5,KS Williamson,Mashrafe Mortaza,HM Nicholls,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,0,6,KS Williamson,Mashrafe Mortaza,HM Nicholls,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,1,1,HM Nicholls,Shuvagata Hom,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,1,2,HM Nicholls,Shuvagata Hom,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,1,3,HM Nicholls,Shuvagata Hom,KS Williamson,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,1,4,HM Nicholls,Shuvagata Hom,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,1,5,HM Nicholls,Shuvagata Hom,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,1,6,KS Williamson,Shuvagata Hom,HM Nicholls,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,2,1,KS Williamson,Shakib Al Hasan,HM Nicholls,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,2,2,KS Williamson,Shakib Al Hasan,HM Nicholls,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,2,3,KS Williamson,Shakib Al Hasan,HM Nicholls,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,2,4,KS Williamson,Shakib Al Hasan,HM Nicholls,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,2,5,KS Williamson,Shakib Al Hasan,HM Nicholls,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,2,6,KS Williamson,Shakib Al Hasan,HM Nicholls,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,3,1,HM Nicholls,Mustafizur Rahman,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,3,2,HM Nicholls,Mustafizur Rahman,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,3,3,HM Nicholls,Mustafizur Rahman,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,3,4,KS Williamson,Mustafizur Rahman,HM Nicholls,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,3,5,KS Williamson,Mustafizur Rahman,HM Nicholls,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,3,6,HM Nicholls,Mustafizur Rahman,KS Williamson,0,0,0,1,HM Nicholls,bowled,,
951359,1,New Zealand,Bangladesh,4,1,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,4,2,KS Williamson,Shakib Al Hasan,C Munro,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,4,3,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,4,4,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,4,5,KS Williamson,Shakib Al Hasan,C Munro,6,0,6,0,,,,
951359,1,New Zealand,Bangladesh,4,6,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,5,1,C Munro,Al-Amin Hossain,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,5,2,C Munro,Al-Amin Hossain,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,5,3,C Munro,Al-Amin Hossain,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,5,4,C Munro,Al-Amin Hossain,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,5,5,KS Williamson,Al-Amin Hossain,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,5,6,C Munro,Al-Amin Hossain,KS Williamson,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,6,1,KS Williamson,Shuvagata Hom,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,6,2,KS Williamson,Shuvagata Hom,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,6,3,C Munro,Shuvagata Hom,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,6,4,KS Williamson,Shuvagata Hom,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,6,5,C Munro,Shuvagata Hom,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,6,6,KS Williamson,Shuvagata Hom,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,7,1,KS Williamson,Mahmudullah,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,7,2,C Munro,Mahmudullah,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,7,3,KS Williamson,Mahmudullah,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,7,4,C Munro,Mahmudullah,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,7,5,KS Williamson,Mahmudullah,C Munro,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,7,6,KS Williamson,Mahmudullah,C Munro,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,8,1,C Munro,Mustafizur Rahman,KS Williamson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,8,2,C Munro,Mustafizur Rahman,KS Williamson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,8,3,KS Williamson,Mustafizur Rahman,C Munro,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,8,4,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,8,5,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,8,6,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,1,KS Williamson,bowled,,
951359,1,New Zealand,Bangladesh,9,1,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,9,2,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,9,3,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,9,4,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,9,5,C Munro,Shakib Al Hasan,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,9,6,LRPL Taylor,Shakib Al Hasan,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,10,1,LRPL Taylor,Mashrafe Mortaza,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,10,2,C Munro,Mashrafe Mortaza,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,10,3,LRPL Taylor,Mashrafe Mortaza,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,10,4,C Munro,Mashrafe Mortaza,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,10,5,LRPL Taylor,Mashrafe Mortaza,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,10,6,C Munro,Mashrafe Mortaza,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,11,1,C Munro,Shuvagata Hom,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,11,2,LRPL Taylor,Shuvagata Hom,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,11,3,C Munro,Shuvagata Hom,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,11,4,LRPL Taylor,Shuvagata Hom,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,11,5,LRPL Taylor,Shuvagata Hom,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,11,6,C Munro,Shuvagata Hom,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,12,1,C Munro,Al-Amin Hossain,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,12,2,LRPL Taylor,Al-Amin Hossain,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,12,3,C Munro,Al-Amin Hossain,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,12,4,LRPL Taylor,Al-Amin Hossain,C Munro,0,1,1,0,,,,wides
951359,1,New Zealand,Bangladesh,12,5,LRPL Taylor,Al-Amin Hossain,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,12,6,LRPL Taylor,Al-Amin Hossain,C Munro,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,12,7,LRPL Taylor,Al-Amin Hossain,C Munro,0,4,4,0,,,,byes
951359,1,New Zealand,Bangladesh,13,1,C Munro,Mahmudullah,LRPL Taylor,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,13,2,C Munro,Mahmudullah,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,13,3,LRPL Taylor,Mahmudullah,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,13,4,C Munro,Mahmudullah,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,13,5,C Munro,Mahmudullah,LRPL Taylor,6,0,6,0,,,,
951359,1,New Zealand,Bangladesh,13,6,C Munro,Mahmudullah,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,14,1,C Munro,Al-Amin Hossain,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,14,2,C Munro,Al-Amin Hossain,LRPL Taylor,6,0,6,0,,,,
951359,1,New Zealand,Bangladesh,14,3,C Munro,Al-Amin Hossain,LRPL Taylor,0,1,1,0,,,,legbyes
951359,1,New Zealand,Bangladesh,14,4,LRPL Taylor,Al-Amin Hossain,C Munro,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,14,5,C Munro,Al-Amin Hossain,LRPL Taylor,0,0,0,1,C Munro,bowled,,
951359,1,New Zealand,Bangladesh,14,6,CJ Anderson,Al-Amin Hossain,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,15,1,LRPL Taylor,Mashrafe Mortaza,CJ Anderson,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,15,2,LRPL Taylor,Mashrafe Mortaza,CJ Anderson,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,15,3,CJ Anderson,Mashrafe Mortaza,LRPL Taylor,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,15,4,CJ Anderson,Mashrafe Mortaza,LRPL Taylor,0,0,0,1,CJ Anderson,bowled,,
951359,1,New Zealand,Bangladesh,15,5,GD Elliott,Mashrafe Mortaza,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,15,6,LRPL Taylor,Mashrafe Mortaza,GD Elliott,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,16,1,GD Elliott,Shakib Al Hasan,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,16,2,LRPL Taylor,Shakib Al Hasan,GD Elliott,6,0,6,0,,,,
951359,1,New Zealand,Bangladesh,16,3,LRPL Taylor,Shakib Al Hasan,GD Elliott,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,16,4,GD Elliott,Shakib Al Hasan,LRPL Taylor,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,16,5,GD Elliott,Shakib Al Hasan,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,16,6,LRPL Taylor,Shakib Al Hasan,GD Elliott,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,17,1,GD Elliott,Mustafizur Rahman,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,17,2,LRPL Taylor,Mustafizur Rahman,GD Elliott,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,17,3,GD Elliott,Mustafizur Rahman,LRPL Taylor,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,17,4,LRPL Taylor,Mustafizur Rahman,GD Elliott,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,17,5,GD Elliott,Mustafizur Rahman,LRPL Taylor,0,0,0,1,GD Elliott,caught,Shuvagata Hom,
951359,1,New Zealand,Bangladesh,17,6,LRPL Taylor,Mustafizur Rahman,L Ronchi,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,18,1,LRPL Taylor,Al-Amin Hossain,L Ronchi,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,18,2,LRPL Taylor,Al-Amin Hossain,L Ronchi,0,0,0,1,LRPL Taylor,caught,Mohammad Mithun,
951359,1,New Zealand,Bangladesh,18,3,L Ronchi,Al-Amin Hossain,MJ Santner,0,0,0,0,,,,
951359,1,New Zealand,Bangladesh,18,4,L Ronchi,Al-Amin Hossain,MJ Santner,4,0,4,0,,,,
951359,1,New Zealand,Bangladesh,18,5,L Ronchi,Al-Amin Hossain,MJ Santner,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,18,6,L Ronchi,Al-Amin Hossain,MJ Santner,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,19,1,MJ Santner,Mustafizur Rahman,L Ronchi,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,19,2,L Ronchi,Mustafizur Rahman,MJ Santner,1,0,1,0,,,,
951359,1,New Zealand,Bangladesh,19,3,MJ Santner,Mustafizur Rahman,L Ronchi,2,0,2,0,,,,
951359,1,New Zealand,Bangladesh,19,4,MJ Santner,Mustafizur Rahman,L Ronchi,0,0,0,1,MJ Santner,bowled,,
951359,1,New Zealand,Bangladesh,19,5,NL McCullum,Mustafizur Rahman,L Ronchi,0,0,0,1,NL McCullum,bowled,,
951359,1,New Zealand,Bangladesh,19,6,MJ McClenaghan,Mustafizur Rahman,L Ronchi,6,0,6,0,,,,
951359,2,Bangladesh,New Zealand,0,1,Tamim Iqbal,NL McCullum,Mohammad Mithun,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,0,2,Tamim Iqbal,NL McCullum,Mohammad Mithun,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,0,3,Tamim Iqbal,NL McCullum,Mohammad Mithun,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,0,4,Tamim Iqbal,NL McCullum,Mohammad Mithun,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,0,5,Tamim Iqbal,NL McCullum,Mohammad Mithun,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,0,6,Tamim Iqbal,NL McCullum,Mohammad Mithun,2,0,2,0,,,,
951359,2,Bangladesh,New Zealand,1,1,Mohammad Mithun,CJ Anderson,Tamim Iqbal,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,1,2,Mohammad Mithun,CJ Anderson,Tamim Iqbal,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,1,3,Mohammad Mithun,CJ Anderson,Tamim Iqbal,1,0,1,0,,,,
951359,2,Bangladesh,New Zealand,1,4,Tamim Iqbal,CJ Anderson,Mohammad Mithun,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,1,5,Tamim Iqbal,CJ Anderson,Mohammad Mithun,1,0,1,0,,,,
951359,2,Bangladesh,New Zealand,1,6,Mohammad Mithun,CJ Anderson,Tamim Iqbal,0,0,0,1,Tamim Iqbal,run out,C Munro,
951359,2,Bangladesh,New Zealand,2,1,Mohammad Mithun,MJ Santner,Sabbir Rahman,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,2,2,Mohammad Mithun,MJ Santner,Sabbir Rahman,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,2,3,Mohammad Mithun,MJ Santner,Sabbir Rahman,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,2,4,Mohammad Mithun,MJ Santner,Sabbir Rahman,2,0,2,0,,,,
951359,2,Bangladesh,New Zealand,2,5,Mohammad Mithun,MJ Santner,Sabbir Rahman,1,0,1,0,,,,
951359,2,Bangladesh,New Zealand,2,6,Sabbir Rahman,MJ Santner,Mohammad Mithun,0,0,0,0,,,,
951359,2,Bangladesh,New Zealand,3,1,Mohammad Mithun,CJ Anderson,Sabbir Rahman,1,0,1,0,,,,
951359,2,Bangladesh,New Zealand,3,2,Sabbir Rahman,CJ Anderson,Mohammad Mithun,2,0,2,0,,,,
951359,2,Bangladesh,New Zealand,3,3,Sabbir Rahman,CJ Anderson,Mohammad Mithun,1,0,1,0,,,,
