match_id,inning_no,batting_team,bowling_team,over,ball_in_over,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,is_wicket,wicket_player_out,wicket_kind,wicket_fielder,extras_type,commentary_short,commentary
1415715,2,Bangladesh,Sri Lanka,9,1,Liton Das,M Theekshana,Towhid Hridoy,0,0,0,0,,,,,"Theekshana to Litton Das, no run, flicks this onto the leg stump line, Litton nudges to short mid-wicket","Theekshana to Litton Das, no run, flicks this onto the leg stump line, Litton nudges to short mid-wicket"
1415715,2,Bangladesh,Sri Lanka,9,2,Liton Das,M Theekshana,Towhid Hridoy,0,0,0,0,,,,,"Theekshana to Litton Das, no run, full delivery on the stumps, Litton drives down the ground but Theekshana dives to the","Theekshana to Litton Das, no run, full delivery on the stumps, Litton drives down the ground but Theekshana dives to the right to cut it off"
1415715,2,Bangladesh,Sri Lanka,9,3,Liton Das,M Theekshana,Towhid Hridoy,0,1,1,0,,,,wides,"Theekshana to Litton Das, 2 runs, leg-side full toss, the third successive ball that he's erred in line and it's another","Theekshana to Litton Das, 2 runs, leg-side full toss, the third successive ball that he's erred in line and it's another brilliant piece of fielding from Sri Lanka that has saved another boundary. Litton sweeps this away through backward square leg, was middled and racing away. Asalanka put in a great dive to the left at long leg to stop this ball"
1415715,2,Bangladesh,Sri Lanka,9,4,Liton Das,M Theekshana,Towhid Hridoy,0,1,1,0,,,,wides,"Theekshana to Litton Das, , and again! This time even better for Kusal Mendis because the ball pitched awkwardly in fron","Theekshana to Litton Das, , and again! This time even better for Kusal Mendis because the ball pitched awkwardly in front and he had to put in a proper dive to the left to save four"
1415715,2,Bangladesh,Sri Lanka,9,5,Liton Das,M Theekshana,Towhid Hridoy,2,0,2,0,,,,,"Theekshana to Litton Das, , poor delivery, fired down leg. Good take by Kusal Mendis stretching to his left","Theekshana to Litton Das, , poor delivery, fired down leg. Good take by Kusal Mendis stretching to his left"
1415715,2,Bangladesh,Sri Lanka,9,6,Liton Das,M Theekshana,Towhid Hridoy,1,0,1,0,,,,,"Theekshana to Litton Das, 1 run, driven along the ground to long-off","Theekshana to Litton Das, 1 run, driven along the ground to long-off"
1415715,2,Bangladesh,Sri Lanka,9,7,Towhid Hridoy,M Theekshana,Liton Das,0,0,0,0,,,,,"Theekshana to Towhid Hridoy, no run, ! Finally gets one to turn away from the right-hander and mainly well outside off s","Theekshana to Towhid Hridoy, no run, ! Finally gets one to turn away from the right-hander and mainly well outside off stump, Hridoy cuts and misses"
1415715,2,Bangladesh,Sri Lanka,9,8,Towhid Hridoy,M Theekshana,Liton Das,1,0,1,0,,,,,"Theekshana to Towhid Hridoy, 1 run, nudges to mid-wicket and it's six off the over. Should of easily been more","Theekshana to Towhid Hridoy, 1 run, nudges to mid-wicket and it's six off the over. Should of easily been more"
1415715,2,Bangladesh,Sri Lanka,10,1,Towhid Hridoy,M Pathirana,Liton Das,0,0,0,0,,,,,"Pathirana to Towhid Hridoy, no run, short of length delivery outside off stump, Hridoy lets it go","Pathirana to Towhid Hridoy, no run, short of length delivery outside off stump, Hridoy lets it go"
1415715,2,Bangladesh,Sri Lanka,10,2,Towhid Hridoy,M Pathirana,Liton Das,1,0,1,0,,,,,"Pathirana to Towhid Hridoy, 1 run, short of length delivery outside off stump, Towhid guides it to third man","Pathirana to Towhid Hridoy, 1 run, short of length delivery outside off stump, Towhid guides it to third man"
1415715,2,Bangladesh,Sri Lanka,10,3,Liton Das,M Pathirana,Towhid Hridoy,1,0,1,0,,,,,"Pathirana to Litton Das, 1 run, short of length delivery outside off stump, Litton dabs to third man","Pathirana to Litton Das, 1 run, short of length delivery outside off stump, Litton dabs to third man"
1415715,2,Bangladesh,Sri Lanka,10,4,Towhid Hridoy,M Pathirana,Liton Das,1,0,1,0,,,,,"Pathirana to Towhid Hridoy, 1 run, another easy dab to third man. These defensive short of length balls with width won't","Pathirana to Towhid Hridoy, 1 run, another easy dab to third man. These defensive short of length balls with width won't hurt Bangladesh"
1415715,2,Bangladesh,Sri Lanka,10,5,Liton Das,M Pathirana,Towhid Hridoy,6,0,6,0,,,,,"Pathirana to Litton Das, , smacked away! Short delivery, Litton rocks back and pulls. No one there and you could hear Pa","Pathirana to Litton Das, , smacked away! Short delivery, Litton rocks back and pulls. No one there and you could hear Pathirana grunt about that ball as soon as it left the bat. Hit over square leg for a maximum to put them ahead of the asking rate"
1415715,2,Bangladesh,Sri Lanka,10,6,Liton Das,M Pathirana,Towhid Hridoy,0,0,0,0,,,,,"Pathirana to Litton Das, no run, full delivery, Litton looks to drive, mistimes to cover","Pathirana to Litton Das, no run, full delivery, Litton looks to drive, mistimes to cover"
1415715,2,Bangladesh,Sri Lanka,11,1,Towhid Hridoy,PWH de Silva,Liton Das,6,0,6,0,,,,,"Hasaranga to Towhid Hridoy, , the second time Towhid has muscled the slog-sweep against Hasaranga. He's picking those go","Hasaranga to Towhid Hridoy, , the second time Towhid has muscled the slog-sweep against Hasaranga. He's picking those googlies so easily. Down on one knee and hit flat for six"
1415715,2,Bangladesh,Sri Lanka,11,2,Towhid Hridoy,PWH de Silva,Liton Das,6,0,6,0,,,,,"Hasaranga to Towhid Hridoy, , and again, this time longer and further into the stands. Hasaranga overpitched again and T","Hasaranga to Towhid Hridoy, , and again, this time longer and further into the stands. Hasaranga overpitched again and Towhid took toll. He's reading it so well out of the hand and getting into great positions to slog sweep"
1415715,2,Bangladesh,Sri Lanka,11,3,Towhid Hridoy,PWH de Silva,Liton Das,6,0,6,0,,,,,"Hasaranga to Towhid Hridoy, , hat-trick of sixes! This time over wide long-off. Hasaranga again keeps it so full but tri","Hasaranga to Towhid Hridoy, , hat-trick of sixes! This time over wide long-off. Hasaranga again keeps it so full but tries bowling wide of off but doesn't work as Hridoy launches the drive over long-off. Bangladesh are suddenly cruising now"
1415715,2,Bangladesh,Sri Lanka,11,4,Towhid Hridoy,PWH de Silva,Liton Das,0,0,0,1,Towhid Hridoy,lbw,,,"Hasaranga to Towhid Hridoy, Lbw!! Hasaranga gets his revenge but Hridoy might have just put the game in Bangladesh's bag","Hasaranga to Towhid Hridoy, Lbw!! Hasaranga gets his revenge but Hridoy might have just put the game in Bangladesh's bag with those three sixes. Bold of Hasaranga to keep it full again. Was the leggie this time, Hridoy did read it, so he went for another slog-sweep, was probably done for extra pace and it skidded on. Impact in line with the stumps. Celebreappeal from Hasaranga but umpire Paul Reiffel said no. Instant review even before the timer came on and he was so confident that was out. It was plumb indeed as ball-tracker said smashing middle of middle stump. Maybe the length was too full for that shot but Hridoy's done a fabulous job."
1415715,2,Bangladesh,Sri Lanka,11,5,Shakib Al Hasan,PWH de Silva,Liton Das,1,0,1,0,,,,,"Hasaranga to Shakib, 1 run, round the wicket, Shakib drives to long-on and gets off the mark","Hasaranga to Shakib, 1 run, round the wicket, Shakib drives to long-on and gets off the mark"
1415715,2,Bangladesh,Sri Lanka,11,6,Liton Das,PWH de Silva,Shakib Al Hasan,0,0,0,0,,,,,"Hasaranga to Litton Das, no run, covers the line and keeps it out","Hasaranga to Litton Das, no run, covers the line and keeps it out"
1415715,2,Bangladesh,Sri Lanka,12,1,Shakib Al Hasan,M Pathirana,Liton Das,1,0,1,0,,,,,"Pathirana to Shakib, 1 run, leg-side ball, glances it to fine leg","Pathirana to Shakib, 1 run, leg-side ball, glances it to fine leg"
1415715,2,Bangladesh,Sri Lanka,12,2,Liton Das,M Pathirana,Shakib Al Hasan,0,0,0,0,,,,,"Pathirana to Litton Das, no run, full and tailing back in, Litton works it to the on-side","Pathirana to Litton Das, no run, full and tailing back in, Litton works it to the on-side"
1415715,2,Bangladesh,Sri Lanka,12,3,Liton Das,M Pathirana,Shakib Al Hasan,2,0,2,0,,,,,"Pathirana to Litton Das, 2 runs, full delivery, Litton slices it to deep point","Pathirana to Litton Das, 2 runs, full delivery, Litton slices it to deep point"
1415715,2,Bangladesh,Sri Lanka,12,4,Liton Das,M Pathirana,Shakib Al Hasan,0,0,0,0,,,,,"Pathirana to Litton Das, no run, short delivery, Litton sways out as it was pacy and spicy off the pitch","Pathirana to Litton Das, no run, short delivery, Litton sways out as it was pacy and spicy off the pitch"
1415715,2,Bangladesh,Sri Lanka,12,5,Liton Das,M Pathirana,Shakib Al Hasan,0,0,0,0,,,,,"Pathirana to Litton Das, no run, short of length delivery, Litton looks to dab to third man, under edge bounces over the","Pathirana to Litton Das, no run, short of length delivery, Litton looks to dab to third man, under edge bounces over the stumps to the keeper"
1415715,2,Bangladesh,Sri Lanka,12,6,Liton Das,M Pathirana,Shakib Al Hasan,0,0,0,0,,,,,"Pathirana to Litton Das, no run,","Pathirana to Litton Das, no run,"
1415715,2,Bangladesh,Sri Lanka,13,1,Shakib Al Hasan,M Theekshana,Liton Das,0,0,0,0,,,,,"Theekshana to Shakib, no run, flatter delivery on the stumps, Shakib defends","Theekshana to Shakib, no run, flatter delivery on the stumps, Shakib defends"
1415715,2,Bangladesh,Sri Lanka,13,2,Shakib Al Hasan,M Theekshana,Liton Das,1,0,1,0,,,,,"Theekshana to Shakib, 1 run, short of length delivery, Shakib pushes it to through cover","Theekshana to Shakib, 1 run, short of length delivery, Shakib pushes it to through cover"
1415715,2,Bangladesh,Sri Lanka,13,3,Liton Das,M Theekshana,Shakib Al Hasan,1,0,1,0,,,,,"Theekshana to Litton Das, 1 run, shortish delivery, Litton pulls to deep mid-wicket","Theekshana to Litton Das, 1 run, shortish delivery, Litton pulls to deep mid-wicket"
1415715,2,Bangladesh,Sri Lanka,13,4,Shakib Al Hasan,M Theekshana,Liton Das,0,0,0,0,,,,,"Theekshana to Shakib, no run, turning away, Shakib punches it to cover","Theekshana to Shakib, no run, turning away, Shakib punches it to cover"
1415715,2,Bangladesh,Sri Lanka,13,5,Shakib Al Hasan,M Theekshana,Liton Das,1,0,1,0,,,,,"Theekshana to Shakib, 1 run, nudged away to backward square leg","Theekshana to Shakib, 1 run, nudged away to backward square leg"
1415715,2,Bangladesh,Sri Lanka,13,6,Liton Das,M Theekshana,Shakib Al Hasan,1,0,1,0,,,,,"Theekshana to Litton Das, 1 run, driven to long-off for a calm single","Theekshana to Litton Das, 1 run, driven to long-off for a calm single"
1415715,2,Bangladesh,Sri Lanka,14,1,Liton Das,PWH de Silva,Shakib Al Hasan,0,0,0,1,Liton Das,lbw,,,"Hasaranga to Litton Das, Lbw!! Litton Das wasn't reading Hasaranga all that well and what a lovely dismissal. Ball just ","Hasaranga to Litton Das, Lbw!! Litton Das wasn't reading Hasaranga all that well and what a lovely dismissal. Ball just managed to sneak through the bat-pad gap by a millimetre. Litton had a massive forward lunge to this googly, which opened the gate and the ball was so close to taking the inside edge. Missed the bat and stuck him in line with middle and off, ball tracker says hitting a good part of middle stump again."
1415715,2,Bangladesh,Sri Lanka,14,2,Mahmudullah,PWH de Silva,Shakib Al Hasan,1,0,1,0,,,,,"Hasaranga to Mahmudullah, 1 run, shortish delivery, Mahmudullah works it off the back foot to deep mid-wicket. Was uppis","Hasaranga to Mahmudullah, 1 run, shortish delivery, Mahmudullah works it off the back foot to deep mid-wicket. Was uppish for a while"
1415715,2,Bangladesh,Sri Lanka,14,3,Shakib Al Hasan,PWH de Silva,Mahmudullah,0,0,0,0,,,,,"Hasaranga to Shakib, no run, covers the line of this flatter delivery from round the wicket and defends","Hasaranga to Shakib, no run, covers the line of this flatter delivery from round the wicket and defends"
1415715,2,Bangladesh,Sri Lanka,14,4,Shakib Al Hasan,PWH de Silva,Mahmudullah,0,0,0,0,,,,,"Hasaranga to Shakib, no run, forward defence this time","Hasaranga to Shakib, no run, forward defence this time"
1415715,2,Bangladesh,Sri Lanka,14,5,Shakib Al Hasan,PWH de Silva,Mahmudullah,0,0,0,0,,,,,"Hasaranga to Shakib, no run, full delivery, Shakib looks to flick, leading edge rolls to the on-side","Hasaranga to Shakib, no run, full delivery, Shakib looks to flick, leading edge rolls to the on-side"
1415715,2,Bangladesh,Sri Lanka,14,6,Shakib Al Hasan,PWH de Silva,Mahmudullah,0,0,0,0,,,,,"Hasaranga to Shakib, no run, oh ! Full and teasing leggie, Shakib probably thought it was the googly and went for a boom","Hasaranga to Shakib, no run, oh ! Full and teasing leggie, Shakib probably thought it was the googly and went for a booming cover drive, ball missed the inside edge and almost brushed the off stump"
1415715,2,Bangladesh,Sri Lanka,15,1,Mahmudullah,DM de Silva,Shakib Al Hasan,1,0,1,0,,,,,"Dhananjaya to Mahmudullah, 1 run, advances and pushes it to long-on past the bowler","Dhananjaya to Mahmudullah, 1 run, advances and pushes it to long-on past the bowler"
1415715,2,Bangladesh,Sri Lanka,15,2,Shakib Al Hasan,DM de Silva,Mahmudullah,1,0,1,0,,,,,"Dhananjaya to Shakib, 1 run, shortish delivery, Shakib flicks to deep mid-wicket","Dhananjaya to Shakib, 1 run, shortish delivery, Shakib flicks to deep mid-wicket"
1415715,2,Bangladesh,Sri Lanka,15,3,Mahmudullah,DM de Silva,Shakib Al Hasan,1,0,1,0,,,,,"Dhananjaya to Mahmudullah, 1 run, quicker delivery, Mahmudullah punches it to long-on","Dhananjaya to Mahmudullah, 1 run, quicker delivery, Mahmudullah punches it to long-on"
1415715,2,Bangladesh,Sri Lanka,15,4,Shakib Al Hasan,DM de Silva,Mahmudullah,2,0,2,0,,,,,"Dhananjaya to Shakib, 2 runs, reverse sweep now and he manages to get it past short third man for a couple","Dhananjaya to Shakib, 2 runs, reverse sweep now and he manages to get it past short third man for a couple"
1415715,2,Bangladesh,Sri Lanka,15,5,Shakib Al Hasan,DM de Silva,Mahmudullah,1,0,1,0,,,,,"Dhananjaya to Shakib, 1 run, backs away, DDS follows him, Shakib nudges to square leg","Dhananjaya to Shakib, 1 run, backs away, DDS follows him, Shakib nudges to square leg"
1415715,2,Bangladesh,Sri Lanka,15,6,Mahmudullah,DM de Silva,Shakib Al Hasan,0,1,1,0,,,,wides,"Dhananjaya to Mahmudullah, 1 run, full delivery, Mahmudullah flicks to deep mid-wicket","Dhananjaya to Mahmudullah, 1 run, full delivery, Mahmudullah flicks to deep mid-wicket"
1415715,2,Bangladesh,Sri Lanka,15,7,Mahmudullah,DM de Silva,Shakib Al Hasan,1,0,1,0,,,,,"Dhananjaya to Mahmudullah, , fired way outside off stump","Dhananjaya to Mahmudullah, , fired way outside off stump"
1415715,2,Bangladesh,Sri Lanka,16,1,Mahmudullah,M Pathirana,Shakib Al Hasan,1,0,1,0,,,,,"Pathirana to Mahmudullah, 1 run, full and on the off stump, Mahmudullah works it through mid-on","Pathirana to Mahmudullah, 1 run, full and on the off stump, Mahmudullah works it through mid-on"
1415715,2,Bangladesh,Sri Lanka,16,2,Shakib Al Hasan,M Pathirana,Mahmudullah,0,0,0,1,Shakib Al Hasan,caught,M Theekshana,,"Pathirana to Shakib, Caught by Theekshana!! Ohh Maheesh Theekshana has taken an absolute blinder. We've seen him mess up","Pathirana to Shakib, Caught by Theekshana!! Ohh Maheesh Theekshana has taken an absolute blinder. We've seen him mess up so many times on the field but look at him keep his eyes on this ball that was dying on him and time his jump forward to perfection and the technique to get his hands under the ball before it went to the ground was brilliant. Literally wanted to scoop the ball and controlled it nicely into the palms. Is this going to inspire the Sri Lankans? Sure Pathirana is pumped. Was a short delivery outside off stump, Shakib tried to guide it uppishly to the third man fence but Sri Lanka had their man straighter and got the reward."
1415715,2,Bangladesh,Sri Lanka,16,3,Rishad Hossain,M Pathirana,Mahmudullah,1,0,1,0,,,,,"Pathirana to Rishad Hossain, 1 run, oh chipped uppishly wide of mid-off, seemed like he was early into the shot","Pathirana to Rishad Hossain, 1 run, oh chipped uppishly wide of mid-off, seemed like he was early into the shot"
1415715,2,Bangladesh,Sri Lanka,16,4,Mahmudullah,M Pathirana,Rishad Hossain,0,0,0,0,,,,,"Pathirana to Mahmudullah, no run, full delivery on the stumps, worked into the on-side","Pathirana to Mahmudullah, no run, full delivery on the stumps, worked into the on-side"
1415715,2,Bangladesh,Sri Lanka,16,5,Mahmudullah,M Pathirana,Rishad Hossain,1,0,1,0,,,,,"Pathirana to Mahmudullah, 1 run, full and on the stumps, Mahmudullah calmly works it to deep square leg","Pathirana to Mahmudullah, 1 run, full and on the stumps, Mahmudullah calmly works it to deep square leg"
1415715,2,Bangladesh,Sri Lanka,16,6,Rishad Hossain,M Pathirana,Mahmudullah,0,0,0,0,,,,,"Pathirana to Rishad Hossain, no run, pushed to the off-side","Pathirana to Rishad Hossain, no run, pushed to the off-side"
1415715,2,Bangladesh,Sri Lanka,17,1,Mahmudullah,N Thushara,Rishad Hossain,0,0,0,0,,,,,"N Thushara to Mahmudullah, no run, full and on the stumps, Mahmudullah defends it back to the bowler","N Thushara to Mahmudullah, no run, full and on the stumps, Mahmudullah defends it back to the bowler"
1415715,2,Bangladesh,Sri Lanka,17,2,Mahmudullah,N Thushara,Rishad Hossain,1,0,1,0,,,,,"N Thushara to Mahmudullah, 1 run, slower delivery, Mahmudullah pulls to deep square leg","N Thushara to Mahmudullah, 1 run, slower delivery, Mahmudullah pulls to deep square leg"
1415715,2,Bangladesh,Sri Lanka,17,3,Rishad Hossain,N Thushara,Mahmudullah,0,1,1,0,,,,wides,"N Thushara to Rishad Hossain, Bowled!! That is wild from Rishad Hossain. There was no need to try a big slog at this sta","N Thushara to Rishad Hossain, Bowled!! That is wild from Rishad Hossain. There was no need to try a big slog at this stage when senior pro Mahmudullah is looking to play this over from Thushara. Rishad not only went for the big slog, but also exposed the stumps and he was a sitting duck with his off-speed delivery that forced sucked him early into the shot."
1415715,2,Bangladesh,Sri Lanka,17,4,Rishad Hossain,N Thushara,Mahmudullah,0,0,0,1,Rishad Hossain,bowled,,,"N Thushara to Rishad Hossain, , short and too high, Rishad tried to guide it over the keeper and misses","N Thushara to Rishad Hossain, , short and too high, Rishad tried to guide it over the keeper and misses"
1415715,2,Bangladesh,Sri Lanka,17,5,Taskin Ahmed,N Thushara,Mahmudullah,0,0,0,1,Taskin Ahmed,lbw,,,"N Thushara to Taskin Ahmed, Lbw!! Thushara has turned this game with two in two. The killer toe-crusher. Went as a very ","N Thushara to Taskin Ahmed, Lbw!! Thushara has turned this game with two in two. The killer toe-crusher. Went as a very low full toss, Taskin looks to flick, misses and impact was in line with leg stump. Umpire Paul Reiffel probably thought it was missing leg or picked up some bat but the ball smashed the boot before the bat came down. Sri Lanka celebrate!"
1415715,2,Bangladesh,Sri Lanka,17,6,Tanzim Hasan Sakib,N Thushara,Mahmudullah,0,1,1,0,,,,wides,"N Thushara to Tanzim Hasan Sakib, no run, ! Short of a length delivery outside off stump, Tanzim looks to dab and misses","N Thushara to Tanzim Hasan Sakib, no run, ! Short of a length delivery outside off stump, Tanzim looks to dab and misses"
1415715,2,Bangladesh,Sri Lanka,17,7,Tanzim Hasan Sakib,N Thushara,Mahmudullah,0,0,0,0,,,,,"N Thushara to Tanzim Hasan Sakib, , oh he's fired the hat-trick ball down leg","N Thushara to Tanzim Hasan Sakib, , oh he's fired the hat-trick ball down leg"
1415715,2,Bangladesh,Sri Lanka,17,8,Tanzim Hasan Sakib,N Thushara,Mahmudullah,0,0,0,0,,,,,"N Thushara to Tanzim Hasan Sakib, no run, full delivery just outside off stump, Tanzim digs it out to cover and that is","N Thushara to Tanzim Hasan Sakib, no run, full delivery just outside off stump, Tanzim digs it out to cover and that is"
1415715,2,Bangladesh,Sri Lanka,18,1,Mahmudullah,MD Shanaka,Tanzim Hasan Sakib,6,0,6,0,,,,,"Shanaka to Mahmudullah, , first ball of the game is a friendly full toss with 11 to get for the opposition and Shanaka o","Shanaka to Mahmudullah, , first ball of the game is a friendly full toss with 11 to get for the opposition and Shanaka offers a gift. Chris Silverwood tries to hide his face in disappointment. Mahmudullah hit a full toss to hand at Chinnswamy in 2016, but here in Dallas he's smacked it out of the middle over square leg to get his side closer to the victory"
1415715,2,Bangladesh,Sri Lanka,18,2,Mahmudullah,MD Shanaka,Tanzim Hasan Sakib,1,0,1,0,,,,,"Shanaka to Mahmudullah, 1 run, wrists this to deep mid-wicket. Only four needed now","Shanaka to Mahmudullah, 1 run, wrists this to deep mid-wicket. Only four needed now"
1415715,2,Bangladesh,Sri Lanka,18,3,Tanzim Hasan Sakib,MD Shanaka,Mahmudullah,0,0,0,0,,,,,"Shanaka to Tanzim Hasan Sakib, no run, oh risky run, driven straight to mid-off and he set off to keep strike. Fielder h","Shanaka to Tanzim Hasan Sakib, no run, oh risky run, driven straight to mid-off and he set off to keep strike. Fielder had a lot of time to fire the stumps down but missed and they get complete the win with an overthrow"
1415715,2,Bangladesh,Sri Lanka,18,4,Tanzim Hasan Sakib,MD Shanaka,Mahmudullah,1,0,1,0,,,,,"Shanaka to Tanzim Hasan Sakib, 1 run, full and down leg, Tanzim flicks through backward square leg. Just a single though","Shanaka to Tanzim Hasan Sakib, 1 run, full and down leg, Tanzim flicks through backward square leg. Just a single though. Probably the second was on but Mahmudullah wanted strike"
1415715,2,Bangladesh,Sri Lanka,18,5,Mahmudullah,MD Shanaka,Tanzim Hasan Sakib,0,0,0,0,,,,,"Shanaka to Mahmudullah, no run, short and outside off stump, Mahmudullah lets it go thinking it will be called a wide, f","Shanaka to Mahmudullah, no run, short and outside off stump, Mahmudullah lets it go thinking it will be called a wide, fair delivery says ump. That was so close to being a wide"
1415715,2,Bangladesh,Sri Lanka,18,6,Mahmudullah,MD Shanaka,Tanzim Hasan Sakib,0,1,1,0,,,,wides,"Shanaka to Mahmudullah, 2 runs, driven to mid-off. Oh he's given up halfway because the fielder had a lot of time to aim","Shanaka to Mahmudullah, 2 runs, driven to mid-off. Oh he's given up halfway because the fielder had a lot of time to aim at the stumps"
1415715,2,Bangladesh,Sri Lanka,18,7,Mahmudullah,MD Shanaka,Tanzim Hasan Sakib,2,0,2,0,,,,,"Shanaka to Mahmudullah, , slower short delivery too high, Mahmudullah tried to ramp and missed it. Kusal Mendis was so c","Shanaka to Mahmudullah, , slower short delivery too high, Mahmudullah tried to ramp and missed it. Kusal Mendis was so confident and adamant for the review"
1415716,1,Netherlands,South Africa,0,1,M Levitt,M Jansen,MP O'Dowd,0,0,0,0,,,,,"Marco Jansen to Michael Levitt, no run, pitched up by the bowler on leg, Michael Levitt looks to flick it away, gets hit","Marco Jansen to Michael Levitt, no run, pitched up by the bowler on leg, Michael Levitt looks to flick it away, gets hit on the pads. Was probably sliding down the leg-side"
1415716,1,Netherlands,South Africa,0,2,M Levitt,M Jansen,MP O'Dowd,0,0,0,0,,,,,"Marco Jansen to Michael Levitt, no run, short of a length on leg, Michael Levitt the ball shapes back in as Michael Levi","Marco Jansen to Michael Levitt, no run, short of a length on leg, Michael Levitt the ball shapes back in as Michael Levitt gets an inside edge on to the pads"
1415716,1,Netherlands,South Africa,0,3,M Levitt,M Jansen,MP O'Dowd,0,1,1,0,,,,wides,"Marco Jansen to Michael Levitt, Caught by de Kock!! That's a fantastic review by de Kock and South Africa. The keeper wa","Marco Jansen to Michael Levitt, Caught by de Kock!! That's a fantastic review by de Kock and South Africa. The keeper was sure he had nicked it and it was quite evident in his appeal. Convinces his skipper to take the review and manages to overturn the decision. Was pitched up by the bowler outside off and it shaped back in slightly. Michael Levitt goes for a drive and the inside edge has been taken by the South African keeper. Michael Levitt departs without troubling the scorers."
1415716,1,Netherlands,South Africa,0,4,M Levitt,M Jansen,MP O'Dowd,0,0,0,1,M Levitt,caught,Q de Kock,,"Marco Jansen to Michael Levitt, , banged in short by Marco Jansen, down the leg-side though as Michael Levitt ducks unde","Marco Jansen to Michael Levitt, , banged in short by Marco Jansen, down the leg-side though as Michael Levitt ducks underneath"
1415716,1,Netherlands,South Africa,0,5,Vikramjit Singh,M Jansen,MP O'Dowd,0,0,0,0,,,,,"Marco Jansen to Vikramjit Singh, no run, on a length around off, Vikramjit Singh defends it from within the crease","Marco Jansen to Vikramjit Singh, no run, on a length around off, Vikramjit Singh defends it from within the crease"
1415716,1,Netherlands,South Africa,0,6,Vikramjit Singh,M Jansen,MP O'Dowd,0,0,0,0,,,,,"Marco Jansen to Vikramjit Singh, no run, short of a length outside off, shaping away from the batter, Vikramjit Singh go","Marco Jansen to Vikramjit Singh, no run, short of a length outside off, shaping away from the batter, Vikramjit Singh goes for a push, gets beaten due to the movement though"
1415716,1,Netherlands,South Africa,0,7,Vikramjit Singh,M Jansen,MP O'Dowd,0,0,0,0,,,,,"Marco Jansen to Vikramjit Singh, no run, outside off, Vikramjit Singh shoulders arms","Marco Jansen to Vikramjit Singh, no run, outside off, Vikramjit Singh shoulders arms"
1415716,1,Netherlands,South Africa,1,1,MP O'Dowd,K Rabada,Vikramjit Singh,1,0,1,0,,,,,"Rabada to Max ODowd, 1 run, on a length around middle and leg, Max ODowd clips it towards the leg-side for a single","Rabada to Max ODowd, 1 run, on a length around middle and leg, Max ODowd clips it towards the leg-side for a single"
1415716,1,Netherlands,South Africa,1,2,Vikramjit Singh,K Rabada,MP O'Dowd,0,0,0,0,,,,,"Rabada to Vikramjit Singh, no run, short of a length outside off, Vikramjit Singh steers it to point","Rabada to Vikramjit Singh, no run, short of a length outside off, Vikramjit Singh steers it to point"
1415716,1,Netherlands,South Africa,1,3,Vikramjit Singh,K Rabada,MP O'Dowd,0,0,0,0,,,,,"Rabada to Vikramjit Singh, no run, back of a length around off, Vikramjit Singh defends it towards point","Rabada to Vikramjit Singh, no run, back of a length around off, Vikramjit Singh defends it towards point"
1415716,1,Netherlands,South Africa,1,4,Vikramjit Singh,K Rabada,MP O'Dowd,4,0,4,0,,,,,"Rabada to Vikramjit Singh, , Vikramjit Singh opens his account with a cracking boundary. This was pitched up by the bowl","Rabada to Vikramjit Singh, , Vikramjit Singh opens his account with a cracking boundary. This was pitched up by the bowler and Vikramjit Singh lofts it over the infield at cover for four runs"
1415716,1,Netherlands,South Africa,1,5,Vikramjit Singh,K Rabada,MP O'Dowd,0,0,0,0,,,,,"Rabada to Vikramjit Singh, no run, short and quick on off, Vikramjit Singh has a swing and a miss","Rabada to Vikramjit Singh, no run, short and quick on off, Vikramjit Singh has a swing and a miss"
1415716,1,Netherlands,South Africa,1,6,Vikramjit Singh,K Rabada,MP O'Dowd,1,0,1,0,,,,,"Rabada to Vikramjit Singh, 1 run, low full toss outside off, Vikramjit Singh goes for a drive, gets an outside edge to t","Rabada to Vikramjit Singh, 1 run, low full toss outside off, Vikramjit Singh goes for a drive, gets an outside edge to third man for one"
1415716,1,Netherlands,South Africa,2,1,Vikramjit Singh,M Jansen,MP O'Dowd,2,0,2,0,,,,,"Marco Jansen to Vikramjit Singh, 2 runs, short of a length on middle and leg, Vikramjit Singh clips it through backward ","Marco Jansen to Vikramjit Singh, 2 runs, short of a length on middle and leg, Vikramjit Singh clips it through backward square leg for a brace"
1415716,1,Netherlands,South Africa,2,2,Vikramjit Singh,M Jansen,MP O'Dowd,0,0,0,0,,,,,"Marco Jansen to Vikramjit Singh, no run, directed at the stumps on a shortish length, cramped for room as Vikramjit Sing","Marco Jansen to Vikramjit Singh, no run, directed at the stumps on a shortish length, cramped for room as Vikramjit Singh knocks it down the pitch"
1415716,1,Netherlands,South Africa,2,3,Vikramjit Singh,M Jansen,MP O'Dowd,0,1,1,0,,,,noballs,"Marco Jansen to Vikramjit Singh, no run, banged in short outside off, shaping away from the batter with some extra bounc","Marco Jansen to Vikramjit Singh, no run, banged in short outside off, shaping away from the batter with some extra bounce, Vikramjit Singh has a swing and a miss"
1415716,1,Netherlands,South Africa,2,4,Vikramjit Singh,M Jansen,MP O'Dowd,0,0,0,0,,,,,"Marco Jansen to Vikramjit Singh, , Marco Jansen has overstepped by a long way. Was a short and quick outside off, Vikram","Marco Jansen to Vikramjit Singh, , Marco Jansen has overstepped by a long way. Was a short and quick outside off, Vikramjit Singh swings and gets an outside edge to the keeper."
