batter,bowler,balls,runs_scored,wickets,cnt_0,cnt_1,cnt_2,cnt_3,cnt_4,cnt_6,prob_0,prob_1,prob_2,prob_3,prob_4,prob_6,prob_W,expected_runs,strike_rate
SE Rutherford,SM Curran,5,5,0,2,1,2,0,0,0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,1.0,100.0
SE Rutherford,T Shamsi,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SE Rutherford,TA Boult,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SE Rutherford,TG Southee,4,3,0,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,75.0
SI Kamea,IS Sodhi,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SJ Baard,AF Milne,5,3,0,3,1,1,0,0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.6,60.0
SJ Baard,BFW de Leede,4,5,0,1,1,2,0,0,0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,1.25,125.0
SJ Baard,Basil Hameed,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SJ Baard,C Karunaratne,12,6,0,6,6,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
SJ Baard,CN Ackermann,5,5,0,1,3,1,0,0,0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,1.0,100.0
SJ Baard,FJ Klaassen,8,3,0,5,3,0,0,0,0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.375,37.5
SJ Baard,Haris Rauf,5,8,0,3,0,1,0,0,1,0.6,0.0,0.2,0.0,0.0,0.2,0.0,1.6,160.0
SJ Baard,Hasan Ali,5,4,0,3,1,0,1,0,0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.8,80.0
SJ Baard,Imad Wasim,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
SJ Baard,JDS Neesham,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SJ Baard,JJ Bumrah,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SJ Baard,Junaid Siddique,4,4,1,3,0,0,0,1,0,0.75,0.0,0.0,0.0,0.25,0.0,0.25,1.0,100.0
SJ Baard,LV van Beek,7,11,0,3,1,1,0,2,0,0.4286,0.1429,0.1429,0.0,0.2857,0.0,0.0,1.5714,157.14
SJ Baard,M Theekshana,6,5,1,2,3,1,0,0,0,0.3333,0.5,0.1667,0.0,0.0,0.0,0.1667,0.8333,83.33
SJ Baard,MJ Santner,2,3,1,1,0,0,1,0,0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.5,150.0
SJ Baard,Mohammad Hafeez,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,300.0
SJ Baard,Mohammed Shami,7,10,0,3,2,1,0,0,1,0.4286,0.2857,0.1429,0.0,0.0,0.1429,0.0,1.4286,142.86
SJ Baard,PA van Meekeren,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
SJ Baard,PM Liyanagamage,6,6,1,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.1667,1.0,100.0
SJ Baard,PM Seelaar,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SJ Baard,PVD Chameera,5,7,0,1,3,0,0,1,0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,1.4,140.0
SJ Baard,PWH de Silva,6,9,0,1,3,1,0,1,0,0.1667,0.5,0.1667,0.0,0.1667,0.0,0.0,1.5,150.0
SJ Baard,R Ashwin,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
SJ Baard,RA Jadeja,5,5,1,3,1,0,0,1,0,0.6,0.2,0.0,0.0,0.2,0.0,0.2,1.0,100.0
SJ Baard,RD Chahar,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
SJ Baard,RE van der Merwe,3,1,1,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,33.33
SJ Baard,Shadab Khan,4,3,0,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,75.0
SJ Baard,Shaheen Shah Afridi,11,10,0,6,2,2,0,1,0,0.5455,0.1818,0.1818,0.0,0.0909,0.0,0.0,0.9091,90.91
SJ Baard,T van der Gugten,6,7,0,2,3,0,0,1,0,0.3333,0.5,0.0,0.0,0.1667,0.0,0.0,1.1667,116.67
SJ Baard,TA Boult,7,7,0,3,3,0,0,1,0,0.4286,0.4286,0.0,0.0,0.1429,0.0,0.0,1.0,100.0
SJ Baard,TG Southee,6,6,0,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0,1.0,100.0
SJ Baard,TJG Pringle,4,5,0,0,3,1,0,0,0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.25,125.0
SJ Myburgh,A Nortje,6,3,0,3,3,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
SJ Myburgh,AK Markram,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SJ Myburgh,AR McBrine,4,7,0,1,1,1,0,1,0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1.75,175.0
SJ Myburgh,Al-Amin Hossain,6,6,0,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0,1.0,100.0
SJ Myburgh,Arafat Sunny,3,4,0,2,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,1.3333,133.33
SJ Myburgh,B Muzarabani,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SJ Myburgh,BM Scholtz,4,3,0,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,75.0
SJ Myburgh,C Karunaratne,3,4,0,2,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,1.3333,133.33
SJ Myburgh,D Wiese,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
SJ Myburgh,GH Dockrell,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SJ Myburgh,JJ Smit,2,5,0,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
SJ Myburgh,JN Frylinck,7,4,1,4,2,1,0,0,0,0.5714,0.2857,0.1429,0.0,0.0,0.0,0.1429,0.5714,57.14
SJ Myburgh,K Rabada,6,12,0,3,0,0,0,3,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.0,200.0
SJ Myburgh,KA Maharaj,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
SJ Myburgh,KJ O'Brien,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
SJ Myburgh,L Ngidi,7,14,0,2,2,0,0,3,0,0.2857,0.2857,0.0,0.0,0.4286,0.0,0.0,2.0,200.0
SJ Myburgh,M Theekshana,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
SJ Myburgh,Mahmudullah,6,8,0,3,0,2,0,1,0,0.5,0.0,0.3333,0.0,0.1667,0.0,0.0,1.3333,133.33
SJ Myburgh,Mashrafe Mortaza,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SJ Myburgh,Naseem Shah,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
SJ Myburgh,Nasir Hossain,3,5,1,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.3333,1.6667,166.67
SJ Myburgh,R Ngarava,4,7,0,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.0,1.75,175.0
SJ Myburgh,Shaheen Shah Afridi,7,5,1,5,1,0,0,1,0,0.7143,0.1429,0.0,0.0,0.1429,0.0,0.1429,0.7143,71.43
SJ Myburgh,TJ Murtagh,6,9,0,3,1,0,0,2,0,0.5,0.1667,0.0,0.0,0.3333,0.0,0.0,1.5,150.0
SJ Myburgh,TL Chatara,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SJ Myburgh,Taskin Ahmed,10,5,0,8,1,0,0,1,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.5,50.0
SJ Myburgh,WB Rankin,5,8,0,3,0,0,0,2,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,1.6,160.0
SJ Myburgh,WD Parnell,8,7,0,4,3,0,0,1,0,0.5,0.375,0.0,0.0,0.125,0.0,0.0,0.875,87.5
SK Atai,Bilal Khan,4,2,1,3,0,1,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.5,50.0
SK Atai,JH Davey,3,2,1,2,0,1,0,0,0,0.6667,0.0,0.3333,0.0,0.0,0.0,0.3333,0.6667,66.67
SK Atai,Shakib Al Hasan,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SK Atai,Zeeshan Maqsood,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SK Raina,Al-Amin Hossain,6,13,1,3,1,0,0,0,2,0.5,0.1667,0.0,0.0,0.0,0.3333,0.1667,2.1667,216.67
SK Raina,JP Faulkner,3,7,0,0,1,1,0,1,0,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,2.3333,233.33
SK Raina,MJ Santner,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
SK Raina,Mashrafe Mortaza,9,6,0,3,6,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SK Raina,Mohammad Sami,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SK Raina,SR Watson,4,3,1,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.75,75.0
SK Raina,Shakib Al Hasan,5,5,0,0,5,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SK Raina,Shuvagata Hom,3,6,0,0,2,0,0,1,0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,2.0,200.0
SM Curran,A Nortje,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
SM Curran,AR Patel,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SM Curran,CBRLS Kumara,5,1,1,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.2,20.0
SM Curran,DM de Silva,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SM Curran,K Rabada,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SM Curran,KIC Asalanka,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SM Curran,Kuldeep Yadav,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SM Curran,LH Ferguson,2,6,0,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3.0,300.0
SM Curran,M Jansen,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
SM Curran,M Theekshana,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SM Curran,TG Southee,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM Sharif,Mohammed Shami,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM Sharif,Mustafizur Rahman,2,8,0,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4.0,400.0
SM Sharif,WP Masakadza,3,1,1,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,33.33
SN Netravalkar,AD Russell,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
SN Netravalkar,AS Joseph,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN Netravalkar,CJ Jordan,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SN Thakur,TA Boult,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
SO Hetmyer,A Nortje,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
SO Hetmyer,A Zampa,9,6,0,3,6,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SO Hetmyer,C Karunaratne,15,31,0,6,3,0,0,4,2,0.4,0.2,0.0,0.0,0.2667,0.1333,0.0,2.0667,206.67
SO Hetmyer,CR Woakes,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SO Hetmyer,GJ Maxwell,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
SO Hetmyer,JR Hazlewood,6,4,1,3,2,1,0,0,0,0.5,0.3333,0.1667,0.0,0.0,0.0,0.1667,0.6667,66.67
SO Hetmyer,M Theekshana,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
SO Hetmyer,MA Starc,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
SO Hetmyer,MD Shanaka,6,5,0,1,5,0,0,0,0,0.1667,0.8333,0.0,0.0,0.0,0.0,0.0,0.8333,83.33
SO Hetmyer,MM Ali,8,8,1,6,0,0,0,2,0,0.75,0.0,0.0,0.0,0.25,0.0,0.125,1.0,100.0
SO Hetmyer,MR Marsh,5,8,0,0,4,0,0,1,0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,1.6,160.0
SO Hetmyer,Mahedi Hasan,4,2,1,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.5,50.0
SO Hetmyer,PJ Cummins,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
SO Hetmyer,PVD Chameera,15,30,0,5,4,1,0,3,2,0.3333,0.2667,0.0667,0.0,0.2,0.1333,0.0,2.0,200.0
SO Hetmyer,PWH de Silva,13,13,0,5,5,2,0,1,0,0.3846,0.3846,0.1538,0.0,0.0769,0.0,0.0,1.0,100.0
SO Hetmyer,Shoriful Islam,3,7,0,0,1,1,0,1,0,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,2.3333,233.33
SPD Smith,A Nortje,4,4,1,3,0,0,0,1,0,0.75,0.0,0.0,0.0,0.25,0.0,0.25,1.0,100.0
SPD Smith,C Karunaratne,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
SPD Smith,CBRLS Kumara,6,12,0,0,3,1,1,1,0,0.0,0.5,0.1667,0.1667,0.1667,0.0,0.0,2.0,200.0
SPD Smith,CJ Jordan,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SPD Smith,CR Woakes,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
SPD Smith,D Pretorius,7,5,0,2,5,0,0,0,0,0.2857,0.7143,0.0,0.0,0.0,0.0,0.0,0.7143,71.43
SPD Smith,Imad Wasim,14,23,0,2,7,2,0,3,0,0.1429,0.5,0.1429,0.0,0.2143,0.0,0.0,1.6429,164.29
SPD Smith,K Rabada,3,3,0,2,0,0,1,0,0,0.6667,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,100.0
SPD Smith,KA Maharaj,10,12,0,1,8,0,0,1,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,1.2,120.0
SPD Smith,M Theekshana,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SPD Smith,MD Shanaka,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
SPD Smith,MJ McClenaghan,4,6,0,2,0,1,0,1,0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,1.5,150.0
SPD Smith,MJ Santner,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
SPD Smith,Mohammad Amir,6,6,0,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0,1.0,100.0
SPD Smith,Mohammad Hafeez,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
SPD Smith,Mohammad Sami,6,13,0,0,3,1,0,2,0,0.0,0.5,0.1667,0.0,0.3333,0.0,0.0,2.1667,216.67
SPD Smith,Mustafizur Rahman,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SPD Smith,PVD Chameera,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SPD Smith,PWH de Silva,11,5,0,6,5,0,0,0,0,0.5455,0.4545,0.0,0.0,0.0,0.0,0.0,0.4545,45.45
SPD Smith,R Ashwin,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SPD Smith,RA Jadeja,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
SPD Smith,Saqlain Sajib,4,8,0,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,0.0,2.0,200.0
SPD Smith,Shadab Khan,4,4,1,3,0,0,0,1,0,0.75,0.0,0.0,0.0,0.25,0.0,0.25,1.0,100.0
SPD Smith,Shahid Afridi,8,9,0,0,7,1,0,0,0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,1.125,112.5
SPD Smith,Shakib Al Hasan,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SPD Smith,Shuvagata Hom,4,4,0,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SPD Smith,T Shamsi,10,11,0,3,5,1,0,1,0,0.3,0.5,0.1,0.0,0.1,0.0,0.0,1.1,110.0
SPD Smith,Wahab Riaz,9,10,0,5,2,0,0,2,0,0.5556,0.2222,0.0,0.0,0.2222,0.0,0.0,1.1111,111.11
SPD Smith,Yuvraj Singh,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SR Taylor,AD Russell,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SR Taylor,AJ Hosein,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
SR Taylor,AK Markram,5,11,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.0,2.2,220.0
SR Taylor,AR Patel,6,10,1,2,2,1,0,0,1,0.3333,0.3333,0.1667,0.0,0.0,0.1667,0.1667,1.6667,166.67
SR Taylor,Arshdeep Singh,3,0,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SR Taylor,HH Pandya,5,1,0,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,20.0
SR Taylor,JC Archer,6,2,0,5,0,1,0,0,0,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0,0.3333,33.33
SR Taylor,JJ Bumrah,6,2,0,4,2,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
SR Taylor,K Rabada,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SR Taylor,Kaleem Sana,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SR Taylor,M Jansen,8,13,0,4,1,0,0,3,0,0.5,0.125,0.0,0.0,0.375,0.0,0.0,1.625,162.5
SR Taylor,Mohammad Amir,6,4,0,3,2,1,0,0,0,0.5,0.3333,0.1667,0.0,0.0,0.0,0.0,0.6667,66.67
SR Taylor,Mohammed Siraj,6,5,0,2,3,1,0,0,0,0.3333,0.5,0.1667,0.0,0.0,0.0,0.0,0.8333,83.33
SR Taylor,Naseem Shah,3,2,1,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.3333,0.6667,66.67
SR Taylor,RJW Topley,4,6,0,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1.5,150.0
SR Taylor,S Dube,4,6,0,3,0,0,0,0,1,0.75,0.0,0.0,0.0,0.0,0.25,0.0,1.5,150.0
SR Taylor,SM Curran,3,4,1,2,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.3333,1.3333,133.33
SR Taylor,Shaheen Shah Afridi,7,6,0,4,2,0,0,1,0,0.5714,0.2857,0.0,0.0,0.1429,0.0,0.0,0.8571,85.71
SR Watson,A Nehra,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SR Watson,Al-Amin Hossain,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SR Watson,CJ Anderson,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
SR Watson,GD Elliott,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
SR Watson,HH Pandya,6,11,0,1,3,0,0,2,0,0.1667,0.5,0.0,0.0,0.3333,0.0,0.0,1.8333,183.33
SR Watson,Imad Wasim,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SR Watson,JJ Bumrah,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
SR Watson,MJ McClenaghan,4,4,1,1,2,1,0,0,0,0.25,0.5,0.25,0.0,0.0,0.0,0.25,1.0,100.0
SR Watson,Mahmudullah,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
SR Watson,Mohammad Amir,6,21,0,1,1,0,0,2,2,0.1667,0.1667,0.0,0.0,0.3333,0.3333,0.0,3.5,350.0
SR Watson,Mohammad Sami,2,7,0,0,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5,0.0,3.5,350.0
SR Watson,Mustafizur Rahman,6,10,0,2,2,0,0,2,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
SR Watson,RA Jadeja,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
SR Watson,Saqlain Sajib,4,7,0,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.0,1.75,175.0
SR Watson,Shahid Afridi,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
SR Watson,Shuvagata Hom,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SR Watson,Wahab Riaz,7,13,0,1,3,1,0,2,0,0.1429,0.4286,0.1429,0.0,0.2857,0.0,0.0,1.8571,185.71
SR Watson,Yuvraj Singh,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSJ Brooks,BTJ Wheal,3,1,1,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,33.33
SSJ Brooks,MA Leask,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
SSJ Brooks,MRJ Watt,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSJ Brooks,SM Sharif,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
SSJ Brooks,Sikandar Raza,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
Saad Bin Zafar,Haris Rauf,10,6,0,7,2,0,0,1,0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.6,60.0
Saad Bin Zafar,Imad Wasim,6,2,0,4,2,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Saad Bin Zafar,MR Adair,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Saad Bin Zafar,Mohammad Amir,4,1,1,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.25,25.0
Saad Bin Zafar,Naseem Shah,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Sabbir Rahman,A Nehra,2,4,0,0,1,0,1,0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0,200.0
Sabbir Rahman,AR McBrine,5,9,0,1,3,0,0,0,1,0.2,0.6,0.0,0.0,0.0,0.2,0.0,1.8,180.0
Sabbir Rahman,AV Lalcheta,3,6,0,0,2,0,0,1,0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,2.0,200.0
Sabbir Rahman,Aamir Kaleem,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
Sabbir Rahman,Amir Ali,4,7,0,0,3,0,0,1,0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.75,175.0
Sabbir Rahman,CJ Anderson,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
Sabbir Rahman,GD Elliott,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sabbir Rahman,GH Dockrell,4,4,0,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Sabbir Rahman,HH Pandya,3,8,0,1,0,0,0,2,0,0.3333,0.0,0.0,0.0,0.6667,0.0,0.0,2.6667,266.67
