batter,bowler,balls_with_commentary,avg_sentiment_score,boundary_pct,dot_pct,dominant_pct,controlled_pct,mistimed_pct,beaten_pct,defensive_pct,pressure_index
MR Marsh,Hasan Ali,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
MR Marsh,IS Sodhi,7,0.2143,0.0,0.2857,0.0,0.5714,0.1429,0.0,0.2857,0.1429
MR Marsh,Imad Wasim,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
MR Marsh,J Little,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
MR Marsh,JC Archer,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
MR Marsh,JDS Neesham,4,0.5,0.25,0.25,0.25,0.5,0.0,0.0,0.25,-0.25
MR Marsh,JJ Bumrah,4,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.5,0.25
MR Marsh,JO Holder,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MR Marsh,JT Brassell,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
MR Marsh,KA Maharaj,6,0.4167,0.0,0.3333,0.0,0.8333,0.0,0.0,0.1667,0.0
MR Marsh,Kaleemullah,4,0.125,0.0,0.75,0.0,0.25,0.0,0.0,0.75,0.0
MR Marsh,Kuldeep Yadav,7,0.1429,0.0,0.4286,0.0,0.5714,0.0,0.1429,0.2857,0.1429
MR Marsh,LS Livingstone,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MR Marsh,M Theekshana,4,0.125,0.0,0.75,0.0,0.25,0.0,0.0,0.75,0.0
MR Marsh,MA Wood,7,0.2143,0.0,0.5714,0.0,0.4286,0.0,0.0,0.5714,0.0
MR Marsh,MJ Santner,13,0.3077,0.0,0.3846,0.0,0.6154,0.0,0.0,0.3846,0.0
MR Marsh,MR Adair,2,-0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
MR Marsh,MRJ Watt,2,0.25,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0
MR Marsh,Mahedi Hasan,3,-0.3333,0.0,1.0,0.0,0.0,0.0,0.3333,0.6667,0.3333
MR Marsh,Mehran Khan,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
MR Marsh,PWH de Silva,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MR Marsh,R Trumpelmann,2,-0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5
MR Marsh,Rishad Hossain,2,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
MR Marsh,Shadab Khan,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
MR Marsh,Shaheen Shah Afridi,6,0.1667,0.0,0.8333,0.0,0.3333,0.0,0.0,0.6667,0.0
MR Marsh,Shakeel Ahmed,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
MR Marsh,Shoriful Islam,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MR Marsh,T Shamsi,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
MR Marsh,TA Boult,5,0.3,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.2
MR Marsh,TG Southee,13,0.1538,0.0769,0.5385,0.1538,0.2308,0.0769,0.0769,0.4615,0.0
MRJ Watt,Afif Hossain,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MRJ Watt,D Wiese,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
MRJ Watt,Haris Rauf,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
MRJ Watt,JJ Bumrah,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MRJ Watt,JJ Smit,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
MRJ Watt,KV Morea,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MRJ Watt,Mahedi Hasan,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
MRJ Watt,Mohammad Saifuddin,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
MRJ Watt,Mohammed Shami,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MRJ Watt,Mustafizur Rahman,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MRJ Watt,R Ashwin,5,0.1,0.0,0.6,0.0,0.4,0.2,0.0,0.4,0.2
MRJ Watt,RA Jadeja,5,0.3,0.2,0.6,0.2,0.2,0.0,0.0,0.6,-0.2
MRJ Watt,Shakib Al Hasan,3,-0.3333,0.0,0.3333,0.0,0.3333,0.3333,0.3333,0.0,0.6667
MS Wade,A Nortje,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS Wade,AU Rashid,8,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
MS Wade,BTJ Wheal,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
MS Wade,CJ Jordan,4,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.25,0.25
MS Wade,D Pretorius,3,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0
MS Wade,Haris Rauf,2,-0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5
MS Wade,Hasan Ali,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
MS Wade,IS Sodhi,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS Wade,J Little,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS Wade,JC Archer,3,0.3333,0.0,0.6667,0.0,0.6667,0.0,0.0,0.3333,0.0
MS Wade,JJ Bumrah,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS Wade,K Rabada,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
MS Wade,LH Ferguson,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
MS Wade,LS Livingstone,6,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
MS Wade,MJ Santner,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS Wade,MR Adair,1,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MS Wade,SM Sharif,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
MS Wade,Shadab Khan,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
MS Wade,Shaheen Shah Afridi,5,0.5,0.2,0.4,0.2,0.6,0.0,0.0,0.2,-0.2
MS Wade,T Shamsi,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS Wade,TS Mills,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mahedi Hasan,AU Rashid,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mahedi Hasan,Arshdeep Singh,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahedi Hasan,BTJ Wheal,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahedi Hasan,Bilal Khan,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mahedi Hasan,CA Soper,3,0.0,0.0,0.3333,0.0,0.6667,0.0,0.3333,0.0,0.3333
Mahedi Hasan,D Pretorius,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
Mahedi Hasan,Fayyaz Butt,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mahedi Hasan,JJ Bumrah,2,-0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5
Mahedi Hasan,K Rabada,5,-0.1,0.0,0.8,0.0,0.2,0.0,0.2,0.6,0.2
Mahedi Hasan,KA Maharaj,4,0.375,0.0,0.5,0.0,0.75,0.0,0.0,0.25,0.0
Mahedi Hasan,LS Livingstone,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mahedi Hasan,SM Sharif,4,0.75,0.5,0.0,0.5,0.5,0.0,0.0,0.0,-0.5
Mahedi Hasan,T Shamsi,8,0.3125,0.0,0.375,0.0,0.625,0.0,0.0,0.375,0.0
Mahedi Hasan,TS Mills,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Mahmudullah,A Nortje,12,0.0,0.0,0.8333,0.0,0.25,0.0833,0.0833,0.5833,0.1667
Mahmudullah,A Vala,3,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,A Zampa,7,0.1429,0.0,0.7143,0.0,0.4286,0.1429,0.0,0.4286,0.1429
Mahmudullah,AD Russell,8,0.125,0.0,0.5,0.0,0.5,0.0,0.125,0.375,0.125
Mahmudullah,AR Patel,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5
Mahmudullah,AU Rashid,5,0.3,0.0,0.4,0.0,0.6,0.0,0.0,0.4,0.0
Mahmudullah,Arshdeep Singh,4,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.25
Mahmudullah,BFW de Leede,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,BTJ Wheal,7,0.2143,0.0,0.5714,0.0,0.4286,0.0,0.0,0.5714,0.0
Mahmudullah,CA Soper,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,CBRLS Kumara,2,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,CJ Jordan,6,-0.0833,0.0,0.6667,0.0,0.5,0.0,0.3333,0.1667,0.3333
Mahmudullah,CJA Amini,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
Mahmudullah,CN Greaves,6,0.25,0.0,0.1667,0.0,0.6667,0.1667,0.0,0.1667,0.1667
Mahmudullah,CR Woakes,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,D Pretorius,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Mahmudullah,D Ravu,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,DJ Bravo,6,-0.0833,0.0,0.5,0.0,0.5,0.0,0.3333,0.1667,0.3333
Mahmudullah,DM de Silva,3,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,Fayyaz Butt,3,0.6667,0.3333,0.0,0.3333,0.6667,0.0,0.0,0.0,-0.3333
Mahmudullah,GJ Maxwell,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,HH Pandya,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,JH Davey,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5
Mahmudullah,JJ Bumrah,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mahmudullah,JO Holder,4,0.125,0.0,0.5,0.0,0.5,0.25,0.0,0.25,0.25
Mahmudullah,K Rabada,7,0.2857,0.0,0.4286,0.0,0.5714,0.0,0.0,0.4286,0.0
Mahmudullah,KA Maharaj,1,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,KV Morea,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,Kaleemullah,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,Kuldeep Yadav,2,-0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
Mahmudullah,LS Livingstone,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
Mahmudullah,LV van Beek,4,-0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5
Mahmudullah,M Jansen,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,M Pathirana,3,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,MA Starc,5,0.1,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.0
Mahmudullah,MD Shanaka,4,0.125,0.0,0.5,0.25,0.25,0.0,0.25,0.25,0.0
Mahmudullah,MP Stoinis,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,MRJ Watt,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,Mohammad Nadeem,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mahmudullah,N Thushara,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,OEG Baartman,9,0.2222,0.0,0.5556,0.0,0.4444,0.0,0.0,0.5556,0.0
Mahmudullah,PA van Meekeren,5,0.2,0.0,0.6,0.0,0.4,0.0,0.0,0.6,0.0
Mahmudullah,PJ Cummins,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,PVD Chameera,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,PWH de Silva,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,R Rampaul,4,-0.375,0.0,0.25,0.0,0.25,0.5,0.25,0.0,0.75
Mahmudullah,RK Paudel,5,0.2,0.0,0.6,0.0,0.4,0.0,0.0,0.6,0.0
Mahmudullah,S Bau,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,S Lamichhane,6,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,SK Atai,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mahmudullah,TJG Pringle,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mahmudullah,TS Mills,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mehedi Hasan Miraz,K Rabada,5,0.2,0.0,0.6,0.0,0.4,0.0,0.0,0.6,0.0
Mehedi Hasan Miraz,KA Maharaj,5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mehedi Hasan Miraz,T Shamsi,2,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
Mehran Khan,A Zampa,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mehran Khan,AU Rashid,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mehran Khan,CB Sole,3,0.1667,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.3333
Mehran Khan,CN Greaves,2,-0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
Mehran Khan,GJ Maxwell,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mehran Khan,JR Hazlewood,6,-0.25,0.0,0.5,0.0,0.3333,0.1667,0.3333,0.1667,0.5
Mehran Khan,MG Erasmus,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mehran Khan,NT Ellis,5,0.3,0.2,0.2,0.2,0.6,0.0,0.2,0.0,0.0
Mehran Khan,SM Sharif,3,-0.5,0.3333,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.6667
Mehran Khan,T Lungameni,4,-0.125,0.0,0.75,0.0,0.25,0.0,0.25,0.5,0.25
Milind Kumar,AD Russell,6,0.0,0.0,0.8333,0.0,0.3333,0.0,0.1667,0.5,0.1667
Milind Kumar,AS Joseph,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Milind Kumar,AU Rashid,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Milind Kumar,CJ Jordan,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Milind Kumar,G Motie,3,-0.1667,0.0,0.6667,0.0,0.3333,0.0,0.3333,0.3333,0.3333
Milind Kumar,LS Livingstone,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Milind Kumar,OC McCoy,2,0.75,0.5,0.0,0.5,0.5,0.0,0.0,0.0,-0.5
Milind Kumar,RL Chase,8,0.3125,0.0,0.25,0.0,0.875,0.0,0.125,0.0,0.125
Mohammad Hafeez,CN Greaves,5,0.3,0.0,0.6,0.0,0.6,0.0,0.0,0.4,0.0
Mohammad Hafeez,D Wiese,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mohammad Hafeez,Hamza Tahir,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mohammad Hafeez,JDS Neesham,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Hafeez,JJ Smit,5,0.2,0.2,0.4,0.2,0.4,0.0,0.2,0.2,0.0
Mohammad Hafeez,JN Frylinck,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Hafeez,MA Starc,1,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Mohammad Hafeez,MJ Santner,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Hafeez,MRJ Watt,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Hafeez,R Trumpelmann,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Hafeez,RD Berrington,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mohammad Hafeez,SM Sharif,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mohammad Haris,A Nortje,2,-0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5
Mohammad Haris,BA Stokes,4,0.125,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.25
Mohammad Haris,CR Woakes,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mohammad Haris,Ebadat Hossain,5,0.5,0.2,0.0,0.2,0.6,0.0,0.0,0.2,-0.2
Mohammad Haris,IS Sodhi,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mohammad Haris,L Ngidi,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Haris,LH Ferguson,3,0.1667,0.0,0.6667,0.0,0.6667,0.3333,0.0,0.0,0.3333
Mohammad Haris,MJ Santner,7,0.2857,0.0,0.1429,0.0,0.7143,0.1429,0.0,0.1429,0.1429
Mohammad Haris,Mustafizur Rahman,5,0.1,0.0,0.4,0.0,0.6,0.0,0.2,0.2,0.2
Mohammad Haris,SM Curran,4,-0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.25
Mohammad Haris,Shakib Al Hasan,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Haris,TA Boult,4,-0.375,0.0,0.75,0.0,0.25,0.0,0.5,0.25,0.5
Mohammad Haris,TG Southee,4,0.625,0.0,0.25,0.25,0.75,0.0,0.0,0.0,-0.25
Mohammad Haris,Taskin Ahmed,3,0.5,0.3333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Haris,WD Parnell,3,0.3333,0.0,0.6667,0.3333,0.0,0.0,0.0,0.6667,-0.3333
Mohammad Nadeem,BM Scholtz,6,0.1667,0.0,0.3333,0.0,0.5,0.1667,0.0,0.3333,0.1667
Mohammad Nadeem,BTJ Wheal,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
Mohammad Nadeem,CN Greaves,4,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.25
Mohammad Nadeem,JH Davey,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nadeem,MA Leask,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nadeem,MRJ Watt,5,0.3,0.0,0.4,0.0,0.6,0.0,0.0,0.4,0.0
Mohammad Nadeem,Mohammad Saifuddin,5,0.0,0.0,0.6,0.0,0.4,0.0,0.2,0.4,0.2
Mohammad Nadeem,Mustafizur Rahman,4,-0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.25
Mohammad Nadeem,SM Sharif,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nadeem,Shakib Al Hasan,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nadeem,T Lungameni,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Mohammad Naim,AD Russell,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Mohammad Naim,Aqib Ilyas,5,0.4,0.0,0.4,0.0,0.8,0.0,0.0,0.2,0.0
Mohammad Naim,B Fernando,3,0.0,0.0,0.3333,0.0,0.6667,0.0,0.3333,0.0,0.3333
Mohammad Naim,Bilal Khan,8,0.25,0.0,0.75,0.0,0.5,0.0,0.0,0.5,0.0
Mohammad Naim,C Karunaratne,11,0.2273,0.0,0.3636,0.0,0.6364,0.0,0.0909,0.2727,0.0909
Mohammad Naim,CBRLS Kumara,10,0.3,0.2,0.5,0.1,0.4,0.0,0.0,0.5,-0.1
Mohammad Naim,CR Woakes,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mohammad Naim,Fayyaz Butt,7,0.3571,0.1429,0.0,0.0,0.8571,0.1429,0.0,0.0,0.1429
Mohammad Naim,GJ Maxwell,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mohammad Naim,JO Holder,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Mohammad Naim,JR Hazlewood,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mohammad Naim,K Rabada,6,-0.1667,0.0,0.6667,0.0,0.3333,0.0,0.3333,0.3333,0.3333
Mohammad Naim,KA Maharaj,5,0.4,0.2,0.2,0.2,0.6,0.2,0.0,0.0,0.0
Mohammad Naim,KIC Asalanka,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Naim,KV Morea,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mohammad Naim,Kaleemullah,11,0.0,0.0909,0.5455,0.0909,0.2727,0.0909,0.1818,0.3636,0.1818
Mohammad Naim,MA Starc,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mohammad Naim,MD Shanaka,6,0.5,0.1667,0.1667,0.1667,0.6667,0.0,0.0,0.1667,-0.1667
Mohammad Naim,MM Ali,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Naim,Mohammad Nadeem,8,0.0625,0.0,0.5,0.0,0.625,0.0,0.25,0.125,0.25
Mohammad Naim,PJ Cummins,4,-0.125,0.0,0.75,0.0,0.25,0.0,0.25,0.5,0.25
Mohammad Naim,PVD Chameera,7,0.3571,0.0,0.2857,0.0,0.7143,0.0,0.0,0.2857,0.0
Mohammad Naim,PWH de Silva,9,0.4444,0.0,0.1111,0.0,0.8889,0.0,0.0,0.1111,0.0
Mohammad Naim,R Rampaul,8,0.1875,0.0,0.5,0.0,0.625,0.0,0.125,0.25,0.125
Mohammad Naim,Zeeshan Maqsood,5,0.4,0.0,0.4,0.0,0.8,0.0,0.0,0.2,0.0
Mohammad Nawaz,A Nortje,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mohammad Nawaz,B Evans,4,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.25,0.25
Mohammad Nawaz,B Muzarabani,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mohammad Nawaz,CJ Jordan,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nawaz,Ebadat Hossain,4,0.375,0.0,0.5,0.0,0.75,0.0,0.0,0.25,0.0
Mohammad Nawaz,HH Pandya,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mohammad Nawaz,K Rabada,4,0.25,0.0,0.75,0.0,0.5,0.0,0.0,0.5,0.0
Mohammad Nawaz,L Ngidi,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Mohammad Nawaz,Mustafizur Rahman,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nawaz,Nasum Ahmed,4,-0.125,0.0,1.0,0.0,0.25,0.0,0.25,0.5,0.25
Mohammad Nawaz,R Ashwin,2,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nawaz,R Ngarava,5,0.4,0.0,0.4,0.0,0.8,0.0,0.0,0.2,0.0
Mohammad Nawaz,SM Curran,4,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.25
Mohammad Nawaz,Shakib Al Hasan,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Nawaz,Sikandar Raza,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mohammad Nawaz,T Shamsi,7,0.1429,0.1429,0.4286,0.0,0.5714,0.0,0.1429,0.2857,0.1429
Mohammad Rizwan,A Zampa,10,0.15,0.0,0.3,0.0,0.7,0.0,0.2,0.1,0.2
Mohammad Rizwan,AR Patel,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,Arshdeep Singh,12,0.125,0.0,0.6667,0.0,0.4167,0.0,0.0833,0.5,0.0833
Mohammad Rizwan,B Evans,3,0.3333,0.0,1.0,0.0,0.6667,0.0,0.0,0.3333,0.0
Mohammad Rizwan,B Kumar,18,0.1944,0.0556,0.7778,0.0556,0.2778,0.0,0.0,0.6667,-0.0556
Mohammad Rizwan,B Muzarabani,5,0.2,0.0,0.6,0.0,0.4,0.0,0.0,0.6,0.0
Mohammad Rizwan,B Shikongo,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Mohammad Rizwan,BA Stokes,5,0.0,0.0,0.6,0.0,0.4,0.0,0.2,0.4,0.2
Mohammad Rizwan,BD Glover,5,-0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.4,0.4
Mohammad Rizwan,BJ McCarthy,3,-0.1667,0.0,0.6667,0.0,0.3333,0.0,0.3333,0.3333,0.3333
Mohammad Rizwan,BTJ Wheal,6,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Mohammad Rizwan,CR Woakes,5,0.1,0.0,0.4,0.0,0.4,0.2,0.0,0.4,0.2
Mohammad Rizwan,CV Varun,10,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Mohammad Rizwan,D Heyliger,7,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,D Wiese,6,0.0833,0.0,0.3333,0.0,0.5,0.0,0.1667,0.3333,0.1667
Mohammad Rizwan,Ebadat Hossain,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Mohammad Rizwan,FJ Klaassen,10,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Mohammad Rizwan,GJ Maxwell,9,0.0556,0.1111,0.2222,0.0,0.5556,0.2222,0.1111,0.1111,0.3333
